x,y,z
1.7374482154846191,2.4365928173065186,0.0
-2.8272275924682617,0.0906362533569336,0.0
0.3992624282836914,-2.068483829498291,0.0
0.8438019752502441,1.5896894931793213,0.0
2.5438642501831055,0.4640669822692871,0.0
