x,y,z
4.4138288497924805,-1.4955214262008667,0.0
4.478241443634033,-0.5626530647277832,0.0
4.43593168258667,0.9913725852966309,0.0
4.590920925140381,1.0784947872161865,0.0
3.6378486156463623,1.729978084564209,0.0
2.203317403793335,1.96458101272583,0.0
