x,y,z
0.8998937606811523,-1.16707181930542,0.0
0.04465770721435547,-3.065537452697754,0.0
-2.367656707763672,-2.9705042839050293,0.0
-3.557620048522949,-0.6012153625488281,0.0
-1.167783260345459,2.0213162899017334,0.0
